sls_ord_num,sls_order_dt,sls_ship_dt,sls_due_dt,customer_sk,product_sk,sls_sales,sls_quantity,sls_price,sls_sales_calc
SO53877,2013-03-05,2013-03-12,2013-03-17,1623497637898,20,2295.0,1,2295.0,2295.0
SO53915,2013-03-05,2013-03-12,2013-03-17,1520418422790,20,2295.0,1,2295.0,2295.0
SO53964,2013-03-06,2013-03-13,2013-03-18,1580547964932,20,2295.0,1,2295.0,2295.0
SO53972,2013-03-06,2013-03-13,2013-03-18,463856467973,20,2295.0,1,2295.0,2295.0
SO54025,2013-03-07,2013-03-14,2013-03-19,1125281431564,20,2295.0,1,2295.0,2295.0
SO54039,2013-03-08,2013-03-15,2013-03-20,429496729605,21,2295.0,1,2295.0,2295.0
SO54091,2013-03-08,2013-03-15,2013-03-20,850403524616,21,2295.0,1,2295.0,2295.0
SO54093,2013-03-08,2013-03-15,2013-03-20,962072674313,22,2295.0,1,2295.0,2295.0
SO54149,2013-03-10,2013-03-17,2013-03-22,1047972020228,20,2295.0,1,2295.0,2295.0
SO54189,2013-03-11,2013-03-18,2013-03-23,1546188226563,21,2295.0,1,2295.0,2295.0
SO54234,2013-03-11,2013-03-18,2013-03-23,979252543492,20,2295.0,1,2295.0,2295.0
SO54253,2013-03-12,2013-03-19,2013-03-24,1236950581251,20,2295.0,1,2295.0,2295.0
SO54366,2013-03-13,2013-03-20,2013-03-25,764504178692,22,2295.0,1,2295.0,2295.0
SO54367,2013-03-13,2013-03-20,2013-03-25,1039382085632,21,2295.0,1,2295.0,2295.0
SO54423,2013-03-14,2013-03-21,2013-03-26,1511828488193,21,2295.0,1,2295.0,2295.0
SO54469,2013-03-15,2013-03-22,2013-03-27,1571958030339,21,2295.0,1,2295.0,2295.0
SO54589,2013-03-18,2013-03-25,2013-03-30,1494648619008,20,2295.0,1,2295.0,2295.0
SO54644,2013-03-18,2013-03-25,2013-03-30,1632087572485,20,2295.0,1,2295.0,2295.0
SO54673,2013-03-19,2013-03-26,2013-03-31,901943132162,21,2295.0,1,2295.0,2295.0
SO54810,2013-03-21,2013-03-28,2013-04-02,412316860422,20,2295.0,1,2295.0,2295.0
SO54863,2013-03-22,2013-03-29,2013-04-03,1305670057989,22,2295.0,1,2295.0,2295.0
SO54869,2013-03-22,2013-03-29,2013-04-03,1090921693187,22,2295.0,1,2295.0,2295.0
SO54881,2013-03-23,2013-03-30,2013-04-04,34359738370,21,2295.0,1,2295.0,2295.0
SO54968,2013-03-24,2013-03-31,2013-04-05,377957122052,22,2295.0,1,2295.0,2295.0
SO55083,2013-03-26,2013-04-02,2013-04-07,1288490188806,20,2295.0,1,2295.0,2295.0
SO55133,2013-03-27,2013-04-03,2013-04-08,1254130450435,21,2295.0,1,2295.0,2295.0
SO55374,2013-03-30,2013-04-06,2013-04-11,1563368095747,21,2295.0,1,2295.0,2295.0
SO55446,2013-03-31,2013-04-07,2013-04-12,214748364805,21,2295.0,1,2295.0,2295.0
SO55448,2013-03-31,2013-04-07,2013-04-12,1649267441672,20,2295.0,1,2295.0,2295.0
SO55499,2013-04-01,2013-04-08,2013-04-13,1254130450440,21,2295.0,1,2295.0,2295.0
SO55543,2013-04-02,2013-04-09,2013-04-14,1606317768708,20,2295.0,1,2295.0,2295.0
SO55597,2013-04-03,2013-04-10,2013-04-15,1666447310858,22,2295.0,1,2295.0,2295.0
SO55667,2013-04-04,2013-04-11,2013-04-16,609885356037,21,2295.0,1,2295.0,2295.0
SO55915,2013-04-08,2013-04-15,2013-04-20,678604832775,22,2295.0,1,2295.0,2295.0
SO56007,2013-04-10,2013-04-17,2013-04-22,403726925834,22,2295.0,1,2295.0,2295.0
SO56058,2013-04-11,2013-04-18,2013-04-23,317827579913,22,2295.0,1,2295.0,2295.0
SO56226,2013-04-15,2013-04-22,2013-04-27,1022202216455,21,2295.0,1,2295.0,2295.0
SO56322,2013-04-16,2013-04-23,2013-04-28,1589137899526,22,2295.0,1,2295.0,2295.0
SO56377,2013-04-18,2013-04-25,2013-04-30,781684047878,21,2295.0,1,2295.0,2295.0
SO56542,2013-04-21,2013-04-28,2013-05-03,120259084301,21,2295.0,1,2295.0,2295.0
SO56681,2013-04-23,2013-04-30,2013-05-05,5,20,2295.0,1,2295.0,2295.0
SO56682,2013-04-23,2013-04-30,2013-05-05,1125281431566,22,2295.0,1,2295.0,2295.0
SO56741,2013-04-24,2013-05-01,2013-05-06,704374636549,21,2295.0,1,2295.0,2295.0
SO56751,2013-04-24,2013-05-01,2013-05-06,1382979469321,21,2295.0,1,2295.0,2295.0
SO56797,2013-04-26,2013-05-03,2013-05-08,919123001354,22,2295.0,1,2295.0,2295.0
SO56836,2013-04-26,2013-05-03,2013-05-08,77309411332,22,2295.0,1,2295.0,2295.0
SO56903,2013-04-27,2013-05-04,2013-05-09,463856467969,21,2295.0,1,2295.0,2295.0
SO56949,2013-04-28,2013-05-05,2013-05-10,558345748487,20,2295.0,1,2295.0,2295.0
SO56961,2013-04-29,2013-05-06,2013-05-11,996432412686,20,2295.0,1,2295.0,2295.0
SO56997,2013-04-29,2013-05-06,2013-05-11,1142461300739,22,2295.0,1,2295.0,2295.0
SO57290,2013-05-01,2013-05-08,2013-05-13,15,21,2295.0,1,2295.0,2295.0
SO57354,2013-05-02,2013-05-09,2013-05-14,764504178700,20,2295.0,1,2295.0,2295.0
SO57466,2013-05-04,2013-05-11,2013-05-16,1236950581261,21,2295.0,1,2295.0,2295.0
SO57474,2013-05-04,2013-05-11,2013-05-16,566935683076,21,2295.0,1,2295.0,2295.0
SO57516,2013-05-05,2013-05-12,2013-05-17,1279900254224,21,2295.0,1,2295.0,2295.0
SO57524,2013-05-05,2013-05-12,2013-05-17,927712935946,22,2295.0,1,2295.0,2295.0
SO57583,2013-05-06,2013-05-13,2013-05-18,1082331758601,20,2295.0,1,2295.0,2295.0
SO57624,2013-05-07,2013-05-14,2013-05-19,386547056650,20,2295.0,1,2295.0,2295.0
SO57627,2013-05-07,2013-05-14,2013-05-19,77309411339,20,2295.0,1,2295.0,2295.0
SO57670,2013-05-08,2013-05-15,2013-05-20,60129542156,22,2295.0,1,2295.0,2295.0
SO57729,2013-05-09,2013-05-16,2013-05-21,627065225226,22,2295.0,1,2295.0,2295.0
SO57737,2013-05-09,2013-05-16,2013-05-21,523986010125,21,2295.0,1,2295.0,2295.0
SO57789,2013-05-11,2013-05-18,2013-05-23,1279900254225,21,2295.0,1,2295.0,2295.0
SO57834,2013-05-11,2013-05-18,2013-05-23,1056561954823,20,2295.0,1,2295.0,2295.0
SO57893,2013-05-12,2013-05-19,2013-05-24,335007449099,22,2295.0,1,2295.0,2295.0
SO58002,2013-05-14,2013-05-21,2013-05-26,1108101562374,22,2295.0,1,2295.0,2295.0
SO58072,2013-05-16,2013-05-23,2013-05-28,1125281431567,21,2295.0,1,2295.0,2295.0
SO58130,2013-05-17,2013-05-24,2013-05-29,420906795034,21,2295.0,1,2295.0,2295.0
SO58196,2013-05-18,2013-05-25,2013-05-30,171798691851,22,2295.0,1,2295.0,2295.0
SO58250,2013-05-19,2013-05-26,2013-05-31,1082331758609,20,2295.0,1,2295.0,2295.0
SO58335,2013-05-20,2013-05-27,2013-06-01,1606317768720,22,2295.0,1,2295.0,2295.0
SO58352,2013-05-21,2013-05-28,2013-06-02,1494648619012,22,2295.0,1,2295.0,2295.0
SO58353,2013-05-21,2013-05-28,2013-06-02,360777252874,21,2295.0,1,2295.0,2295.0
SO58397,2013-05-21,2013-05-28,2013-06-02,721554505739,22,2295.0,1,2295.0,2295.0
SO58405,2013-05-21,2013-05-28,2013-06-02,781684047884,21,2295.0,1,2295.0,2295.0
SO58462,2013-05-22,2013-05-29,2013-06-03,1340029796362,22,2295.0,1,2295.0,2295.0
SO58524,2013-05-23,2013-05-30,2013-06-04,566935683081,22,2295.0,1,2295.0,2295.0
SO58527,2013-05-23,2013-05-30,2013-06-04,1554778161161,20,2295.0,1,2295.0,2295.0
SO58536,2013-05-23,2013-05-30,2013-06-04,1047972020224,22,2295.0,1,2295.0,2295.0
SO58542,2013-05-24,2013-05-31,2013-06-05,249108103179,20,2295.0,1,2295.0,2295.0
SO58543,2013-05-24,2013-05-31,2013-06-05,352187318278,21,2295.0,1,2295.0,2295.0
SO58632,2013-05-25,2013-06-01,2013-06-06,1382979469326,21,2295.0,1,2295.0,2295.0
SO58683,2013-05-26,2013-06-02,2013-06-07,266287972362,22,2295.0,1,2295.0,2295.0
SO58689,2013-05-26,2013-06-02,2013-06-07,111669149704,20,2295.0,1,2295.0,2295.0
SO58690,2013-05-26,2013-06-02,2013-06-07,910533066754,21,2295.0,1,2295.0,2295.0
SO58760,2013-05-27,2013-06-03,2013-06-08,1443109011469,22,2295.0,1,2295.0,2295.0
SO58811,2013-05-28,2013-06-04,2013-06-09,1133871366153,22,2295.0,1,2295.0,2295.0
SO58839,2013-05-29,2013-06-05,2013-06-10,1443109011466,20,2295.0,1,2295.0,2295.0
SO58889,2013-05-29,2013-06-05,2013-06-10,1657857376267,21,2295.0,1,2295.0,2295.0
SO59219,2013-06-01,2013-06-08,2013-06-13,833223655439,22,2295.0,1,2295.0,2295.0
SO59247,2013-06-01,2013-06-08,2013-06-13,1425929142283,22,2295.0,1,2295.0,2295.0
SO59249,2013-06-01,2013-06-08,2013-06-13,1348619730946,20,2295.0,1,2295.0,2295.0
SO59323,2013-06-02,2013-06-09,2013-06-14,1133871366155,22,2295.0,1,2295.0,2295.0
SO59324,2013-06-02,2013-06-09,2013-06-14,1614907703316,21,2295.0,1,2295.0,2295.0
SO59380,2013-06-03,2013-06-10,2013-06-15,953482739727,20,2295.0,1,2295.0,2295.0
SO59385,2013-06-03,2013-06-10,2013-06-15,884763262982,21,2295.0,1,2295.0,2295.0
SO59651,2013-06-07,2013-06-14,2013-06-19,979252543500,20,2295.0,1,2295.0,2295.0
SO59689,2013-06-07,2013-06-14,2013-06-19,1477468749836,22,2295.0,1,2295.0,2295.0
SO59709,2013-06-08,2013-06-15,2013-06-20,352187318288,20,2295.0,1,2295.0,2295.0
SO59715,2013-06-08,2013-06-15,2013-06-20,1047972020234,21,2295.0,1,2295.0,2295.0
SO59833,2013-06-10,2013-06-17,2013-06-22,1090921693188,21,2295.0,1,2295.0,2295.0
SO59955,2013-06-11,2013-06-18,2013-06-23,927712935958,20,2295.0,1,2295.0,2295.0
SO59983,2013-06-12,2013-06-19,2013-06-24,773094113291,22,2295.0,1,2295.0,2295.0
SO60123,2013-06-14,2013-06-21,2013-06-26,970662608915,20,2295.0,1,2295.0,2295.0
SO60231,2013-06-15,2013-06-22,2013-06-27,154618822671,21,2295.0,1,2295.0,2295.0
SO60234,2013-06-15,2013-06-22,2013-06-27,1005022347275,21,2295.0,1,2295.0,2295.0
SO60320,2013-06-17,2013-06-24,2013-06-29,678604832787,22,2295.0,1,2295.0,2295.0
SO60363,2013-06-17,2013-06-24,2013-06-29,489626271756,21,2295.0,1,2295.0,2295.0
SO60455,2013-06-19,2013-06-26,2013-07-01,1683627180038,20,2295.0,1,2295.0,2295.0
SO60519,2013-06-20,2013-06-27,2013-07-02,566935683094,20,2295.0,1,2295.0,2295.0
SO60520,2013-06-20,2013-06-27,2013-07-02,506806140948,21,2295.0,1,2295.0,2295.0
SO60614,2013-06-21,2013-06-28,2013-07-03,77309411340,21,2295.0,1,2295.0,2295.0
SO60631,2013-06-22,2013-06-29,2013-07-04,1417339207699,22,2295.0,1,2295.0,2295.0
SO60681,2013-06-22,2013-06-29,2013-07-04,1090921693202,22,2295.0,1,2295.0,2295.0
SO60735,2013-06-23,2013-06-30,2013-07-05,1623497637891,20,2295.0,1,2295.0,2295.0
SO60837,2013-06-25,2013-07-02,2013-07-07,970662608920,22,2295.0,1,2295.0,2295.0
SO60874,2013-06-25,2013-07-02,2013-07-07,1657857376263,22,2295.0,1,2295.0,2295.0
SO60877,2013-06-25,2013-07-02,2013-07-07,68719476750,22,2295.0,1,2295.0,2295.0
SO60971,2013-06-27,2013-07-04,2013-07-09,42949672987,22,2295.0,1,2295.0,2295.0
SO61014,2013-06-27,2013-07-04,2013-07-09,240518168587,21,2295.0,1,2295.0,2295.0
SO61075,2013-06-28,2013-07-05,2013-07-10,77309411347,21,2295.0,1,2295.0,2295.0
SO61093,2013-06-29,2013-07-06,2013-07-11,1159641169922,21,2295.0,1,2295.0,2295.0
SO61114,2013-06-29,2013-07-06,2013-07-11,1005022347272,21,2295.0,1,2295.0,2295.0
SO61155,2013-06-29,2013-07-06,2013-07-11,764504178691,22,2295.0,1,2295.0,2295.0
SO61156,2013-06-29,2013-07-06,2013-07-11,1537598291973,21,2295.0,1,2295.0,2295.0
SO61327,2013-07-01,2013-07-08,2013-07-13,1700807049243,20,2295.0,1,2295.0,2295.0
SO61360,2013-07-01,2013-07-08,2013-07-13,635655159812,20,2295.0,1,2295.0,2295.0
SO61381,2013-07-02,2013-07-09,2013-07-14,841813590026,22,2295.0,1,2295.0,2295.0
SO61442,2013-07-03,2013-07-10,2013-07-15,1305670058010,22,2295.0,1,2295.0,2295.0
SO61491,2013-07-04,2013-07-11,2013-07-16,455266533398,20,2295.0,1,2295.0,2295.0
SO61492,2013-07-04,2013-07-11,2013-07-16,1640677507091,20,2295.0,1,2295.0,2295.0
SO61521,2013-07-04,2013-07-11,2013-07-16,386547056657,22,2295.0,1,2295.0,2295.0
SO61634,2013-07-06,2013-07-13,2013-07-18,936302870534,21,2295.0,1,2295.0,2295.0
SO61671,2013-07-07,2013-07-14,2013-07-19,1391569403910,20,2295.0,1,2295.0,2295.0
SO61712,2013-07-07,2013-07-14,2013-07-19,824633720848,20,2295.0,1,2295.0,2295.0
SO61774,2013-07-08,2013-07-15,2013-07-20,1563368095751,20,2295.0,1,2295.0,2295.0
SO61911,2013-07-10,2013-07-17,2013-07-22,1348619730952,21,2295.0,1,2295.0,2295.0
SO62010,2013-07-12,2013-07-19,2013-07-24,1039382085646,22,2295.0,1,2295.0,2295.0
SO62035,2013-07-13,2013-07-20,2013-07-25,627065225233,21,2295.0,1,2295.0,2295.0
SO62071,2013-07-13,2013-07-20,2013-07-25,747324309517,22,2295.0,1,2295.0,2295.0
SO62079,2013-07-13,2013-07-20,2013-07-25,197568495622,20,2295.0,1,2295.0,2295.0
SO62142,2013-07-14,2013-07-21,2013-07-26,1271310319622,20,2295.0,1,2295.0,2295.0
SO62145,2013-07-14,2013-07-21,2013-07-26,1554778161162,21,2295.0,1,2295.0,2295.0
SO62178,2013-07-15,2013-07-22,2013-07-27,523986010116,20,2295.0,1,2295.0,2295.0
SO62221,2013-07-15,2013-07-22,2013-07-27,1563368095750,22,2295.0,1,2295.0,2295.0
SO62331,2013-07-17,2013-07-24,2013-07-29,51539607579,21,2295.0,1,2295.0,2295.0
SO62409,2013-07-19,2013-07-26,2013-07-31,1391569403925,21,2295.0,1,2295.0,2295.0
SO62482,2013-07-20,2013-07-27,2013-08-01,962072674345,22,2295.0,1,2295.0,2295.0
SO62622,2013-07-22,2013-07-29,2013-08-03,1589137899537,22,2295.0,1,2295.0,2295.0
SO62666,2013-07-23,2013-07-30,2013-08-04,1228360646667,22,2295.0,1,2295.0,2295.0
SO62677,2013-07-23,2013-07-30,2013-08-04,996432412684,20,2295.0,1,2295.0,2295.0
SO62678,2013-07-23,2013-07-30,2013-08-04,1185410973703,21,2295.0,1,2295.0,2295.0
SO62703,2013-07-24,2013-07-31,2013-08-05,111669149718,22,2295.0,1,2295.0,2295.0
SO62736,2013-07-24,2013-07-31,2013-08-05,1649267441679,20,2295.0,1,2295.0,2295.0
SO62768,2013-07-25,2013-08-01,2013-08-06,1700807049227,20,2295.0,1,2295.0,2295.0
SO62985,2013-07-28,2013-08-04,2013-08-09,352187318280,20,2295.0,1,2295.0,2295.0
SO63042,2013-07-29,2013-08-05,2013-08-10,1632087572484,21,2295.0,1,2295.0,2295.0
SO63046,2013-07-29,2013-08-05,2013-08-10,1649267441678,20,2295.0,1,2295.0,2295.0
SO63369,2013-08-01,2013-08-08,2013-08-13,609885356066,20,2295.0,1,2295.0,2295.0
SO63370,2013-08-01,2013-08-08,2013-08-13,1039382085678,20,2295.0,1,2295.0,2295.0
SO63506,2013-08-03,2013-08-10,2013-08-15,1030792151059,21,2295.0,1,2295.0,2295.0
SO63560,2013-08-04,2013-08-11,2013-08-16,738734374918,21,2295.0,1,2295.0,2295.0
SO63604,2013-08-04,2013-08-11,2013-08-16,807453851665,21,2295.0,1,2295.0,2295.0
SO63668,2013-08-05,2013-08-12,2013-08-17,1288490188830,21,2295.0,1,2295.0,2295.0
SO63669,2013-08-05,2013-08-12,2013-08-17,747324309512,21,2295.0,1,2295.0,2295.0
SO63730,2013-08-06,2013-08-13,2013-08-18,661424963601,22,2295.0,1,2295.0,2295.0
SO63737,2013-08-06,2013-08-13,2013-08-18,326417514496,21,2295.0,1,2295.0,2295.0
SO63881,2013-08-09,2013-08-16,2013-08-21,944892805142,20,2295.0,1,2295.0,2295.0
SO63924,2013-08-09,2013-08-16,2013-08-21,240518168583,21,2295.0,1,2295.0,2295.0
SO64126,2013-08-13,2013-08-20,2013-08-25,1159641169953,21,2295.0,1,2295.0,2295.0
SO64158,2013-08-13,2013-08-20,2013-08-25,1236950581273,22,2295.0,1,2295.0,2295.0
SO64187,2013-08-14,2013-08-21,2013-08-26,816043786265,21,2295.0,1,2295.0,2295.0
SO64251,2013-08-15,2013-08-22,2013-08-27,523986010119,20,2295.0,1,2295.0,2295.0
SO64310,2013-08-16,2013-08-23,2013-08-28,1236950581257,20,2295.0,1,2295.0,2295.0
SO64312,2013-08-16,2013-08-23,2013-08-28,403726925852,20,2295.0,1,2295.0,2295.0
SO64353,2013-08-16,2013-08-23,2013-08-28,1683627180051,21,2295.0,1,2295.0,2295.0
SO64391,2013-08-17,2013-08-24,2013-08-29,1597727834150,21,2295.0,1,2295.0,2295.0
SO64427,2013-08-17,2013-08-24,2013-08-29,274877906971,21,2295.0,1,2295.0,2295.0
SO64433,2013-08-17,2013-08-24,2013-08-29,1554778161156,21,2295.0,1,2295.0,2295.0
SO64505,2013-08-18,2013-08-25,2013-08-30,1494648619026,20,2295.0,1,2295.0,2295.0
SO64546,2013-08-19,2013-08-26,2013-08-31,1314259992581,20,2295.0,1,2295.0,2295.0
SO64619,2013-08-20,2013-08-27,2013-09-01,1606317768711,21,2295.0,1,2295.0,2295.0
SO64654,2013-08-20,2013-08-27,2013-09-01,1065151889434,22,2295.0,1,2295.0,2295.0
SO64663,2013-08-20,2013-08-27,2013-09-01,1675037245456,22,2295.0,1,2295.0,2295.0
SO64691,2013-08-21,2013-08-28,2013-09-02,1606317768731,22,2295.0,1,2295.0,2295.0
SO64734,2013-08-22,2013-08-29,2013-09-03,360777252897,20,2295.0,1,2295.0,2295.0
SO64735,2013-08-22,2013-08-29,2013-09-03,1434519076891,20,2295.0,1,2295.0,2295.0
SO64767,2013-08-22,2013-08-29,2013-09-03,463856467990,20,2295.0,1,2295.0,2295.0
SO64790,2013-08-23,2013-08-30,2013-09-04,1700807049253,22,2295.0,1,2295.0,2295.0
SO64998,2013-08-26,2013-09-02,2013-09-07,120259084313,20,2295.0,1,2295.0,2295.0
SO65000,2013-08-26,2013-09-02,2013-09-07,1700807049250,20,2295.0,1,2295.0,2295.0
SO65010,2013-08-26,2013-09-02,2013-09-07,1417339207698,21,2295.0,1,2295.0,2295.0
SO65021,2013-08-27,2013-09-03,2013-09-08,1468878815238,20,2295.0,1,2295.0,2295.0
SO65096,2013-08-28,2013-09-04,2013-09-09,51539607568,20,2295.0,1,2295.0,2295.0
SO65098,2013-08-28,2013-09-04,2013-09-09,498216206343,20,2295.0,1,2295.0,2295.0
SO65132,2013-08-28,2013-09-04,2013-09-09,231928234005,20,2295.0,1,2295.0,2295.0
SO65373,2013-08-29,2013-09-05,2013-09-10,34359738393,20,2295.0,1,2295.0,2295.0
SO65383,2013-08-29,2013-09-05,2013-09-10,1451698946058,21,2295.0,1,2295.0,2295.0
SO65490,2013-08-31,2013-09-07,2013-09-12,652835029003,21,2295.0,1,2295.0,2295.0
SO65784,2013-09-05,2013-09-12,2013-09-17,1125281431576,21,2295.0,1,2295.0,2295.0
SO65932,2013-09-07,2013-09-14,2013-09-19,1254130450450,22,2295.0,1,2295.0,2295.0
SO65940,2013-09-07,2013-09-14,2013-09-19,111669149709,20,2295.0,1,2295.0,2295.0
SO66002,2013-09-08,2013-09-15,2013-09-20,42949672969,21,2295.0,1,2295.0,2295.0
SO66030,2013-09-09,2013-09-16,2013-09-21,1211180777506,21,2295.0,1,2295.0,2295.0
SO66051,2013-09-09,2013-09-16,2013-09-21,584115552288,21,2295.0,1,2295.0,2295.0
SO66056,2013-09-09,2013-09-16,2013-09-21,1090921693211,20,2295.0,1,2295.0,2295.0
SO66062,2013-09-09,2013-09-16,2013-09-21,1219770712075,22,2295.0,1,2295.0,2295.0
SO66091,2013-09-10,2013-09-17,2013-09-22,867583393806,20,2295.0,1,2295.0,2295.0
SO66092,2013-09-10,2013-09-17,2013-09-22,171798691880,22,2295.0,1,2295.0,2295.0
SO66093,2013-09-10,2013-09-17,2013-09-22,850403524618,21,2295.0,1,2295.0,2295.0
SO66300,2013-09-13,2013-09-20,2013-09-25,1005022347288,20,2295.0,1,2295.0,2295.0
SO66320,2013-09-14,2013-09-21,2013-09-26,1133871366176,22,2295.0,1,2295.0,2295.0
SO66353,2013-09-14,2013-09-21,2013-09-26,884763263009,20,2295.0,1,2295.0,2295.0
SO66488,2013-09-16,2013-09-23,2013-09-28,635655159829,22,2295.0,1,2295.0,2295.0
SO66577,2013-09-18,2013-09-25,2013-09-30,137438953483,20,2295.0,1,2295.0,2295.0
SO66702,2013-09-20,2013-09-27,2013-10-02,996432412687,21,2295.0,1,2295.0,2295.0
SO66746,2013-09-20,2013-09-27,2013-10-02,1108101562376,22,2295.0,1,2295.0,2295.0
SO66871,2013-09-22,2013-09-29,2013-10-04,1047972020237,22,2295.0,1,2295.0,2295.0
SO66944,2013-09-24,2013-10-01,2013-10-06,1468878815245,22,2295.0,1,2295.0,2295.0
SO66946,2013-09-24,2013-10-01,2013-10-06,1468878815259,20,2295.0,1,2295.0,2295.0
SO66952,2013-09-24,2013-10-01,2013-10-06,60129542158,20,2295.0,1,2295.0,2295.0
SO66995,2013-09-24,2013-10-01,2013-10-06,1314259992580,22,2295.0,1,2295.0,2295.0
SO67025,2013-09-25,2013-10-02,2013-10-07,489626271748,22,2295.0,1,2295.0,2295.0
SO67066,2013-09-25,2013-10-02,2013-10-07,25769803793,20,2295.0,1,2295.0,2295.0
SO67067,2013-09-25,2013-10-02,2013-10-07,1245540515853,20,2295.0,1,2295.0,2295.0
SO67075,2013-09-25,2013-10-02,2013-10-07,1116691496975,20,2295.0,1,2295.0,2295.0
SO67088,2013-09-26,2013-10-03,2013-10-08,644245094410,20,2295.0,1,2295.0,2295.0
SO67090,2013-09-26,2013-10-03,2013-10-08,738734374941,22,2295.0,1,2295.0,2295.0
SO67133,2013-09-26,2013-10-03,2013-10-08,1202590842893,22,2295.0,1,2295.0,2295.0
SO67143,2013-09-27,2013-10-04,2013-10-09,377957122075,20,2295.0,1,2295.0,2295.0
SO67186,2013-09-27,2013-10-04,2013-10-09,1159641169941,22,2295.0,1,2295.0,2295.0
SO67187,2013-09-27,2013-10-04,2013-10-09,412316860447,21,2295.0,1,2295.0,2295.0
SO67428,2013-09-30,2013-10-07,2013-10-12,833223655436,21,2295.0,1,2295.0,2295.0
SO67462,2013-09-30,2013-10-07,2013-10-12,1331439861783,22,2295.0,1,2295.0,2295.0
SO67550,2013-10-01,2013-10-08,2013-10-13,1340029796375,21,2295.0,1,2295.0,2295.0
SO67582,2013-10-02,2013-10-09,2013-10-14,377957122080,21,2295.0,1,2295.0,2295.0
SO67585,2013-10-02,2013-10-09,2013-10-14,944892805128,21,2295.0,1,2295.0,2295.0
SO67737,2013-10-04,2013-10-11,2013-10-16,249108103208,21,2295.0,1,2295.0,2295.0
SO67743,2013-10-04,2013-10-11,2013-10-16,644245094424,21,2295.0,1,2295.0,2295.0
SO67909,2013-10-07,2013-10-14,2013-10-19,1425929142286,22,2295.0,1,2295.0,2295.0
SO67941,2013-10-07,2013-10-14,2013-10-19,970662608923,22,2295.0,1,2295.0,2295.0
SO67974,2013-10-08,2013-10-15,2013-10-20,1168231104548,21,2295.0,1,2295.0,2295.0
SO68009,2013-10-08,2013-10-15,2013-10-20,549755813913,21,2295.0,1,2295.0,2295.0
SO68010,2013-10-08,2013-10-15,2013-10-20,386547056656,20,2295.0,1,2295.0,2295.0
SO68011,2013-10-08,2013-10-15,2013-10-20,188978561039,22,2295.0,1,2295.0,2295.0
SO68065,2013-10-09,2013-10-16,2013-10-21,996432412695,21,2295.0,1,2295.0,2295.0
SO68130,2013-10-10,2013-10-17,2013-10-22,1271310319644,21,2295.0,1,2295.0,2295.0
SO68160,2013-10-11,2013-10-18,2013-10-23,1417339207702,22,2295.0,1,2295.0,2295.0
SO68240,2013-10-12,2013-10-19,2013-10-24,42949673010,20,2295.0,1,2295.0,2295.0
SO68242,2013-10-12,2013-10-19,2013-10-24,867583393824,20,2295.0,1,2295.0,2295.0
SO68324,2013-10-13,2013-10-20,2013-10-25,747324309530,20,2295.0,1,2295.0,2295.0
SO68349,2013-10-14,2013-10-21,2013-10-26,481036337191,22,2295.0,1,2295.0,2295.0
SO68379,2013-10-14,2013-10-21,2013-10-26,876173328409,20,2295.0,1,2295.0,2295.0
SO68380,2013-10-14,2013-10-21,2013-10-26,575525617683,21,2295.0,1,2295.0,2295.0
SO68546,2013-10-17,2013-10-24,2013-10-29,687194767371,20,2295.0,1,2295.0,2295.0
SO68599,2013-10-17,2013-10-24,2013-10-29,403726925855,21,2295.0,1,2295.0,2295.0
SO68661,2013-10-18,2013-10-25,2013-10-30,1606317768716,20,2295.0,1,2295.0,2295.0
SO68687,2013-10-19,2013-10-26,2013-10-31,266287972366,20,2295.0,1,2295.0,2295.0
SO68716,2013-10-19,2013-10-26,2013-10-31,438086664229,22,2295.0,1,2295.0,2295.0
SO68786,2013-10-20,2013-10-27,2013-11-01,249108103183,21,2295.0,1,2295.0,2295.0
SO68821,2013-10-21,2013-10-28,2013-11-02,979252543493,20,2295.0,1,2295.0,2295.0
SO68859,2013-10-21,2013-10-28,2013-11-02,523986010145,21,2295.0,1,2295.0,2295.0
SO68861,2013-10-21,2013-10-28,2013-11-02,1039382085660,21,2295.0,1,2295.0,2295.0
SO68898,2013-10-22,2013-10-29,2013-11-03,94489280562,22,2295.0,1,2295.0,2295.0
SO68899,2013-10-22,2013-10-29,2013-11-03,1271310319631,20,2295.0,1,2295.0,2295.0
SO68926,2013-10-22,2013-10-29,2013-11-03,489626271778,20,2295.0,1,2295.0,2295.0
SO68932,2013-10-22,2013-10-29,2013-11-03,1443109011473,22,2295.0,1,2295.0,2295.0
SO69064,2013-10-24,2013-10-31,2013-11-05,154618822678,21,2295.0,1,2295.0,2295.0
SO69065,2013-10-24,2013-10-31,2013-11-05,403726925850,22,2295.0,1,2295.0,2295.0
SO69129,2013-10-25,2013-11-01,2013-11-06,197568495638,22,2295.0,1,2295.0,2295.0
SO69214,2013-10-26,2013-11-02,2013-11-07,489626271786,20,2295.0,1,2295.0,2295.0
SO69216,2013-10-26,2013-11-02,2013-11-07,936302870554,21,2295.0,1,2295.0,2295.0
SO69254,2013-10-27,2013-11-03,2013-11-08,1056561954849,20,2295.0,1,2295.0,2295.0
SO69255,2013-10-27,2013-11-03,2013-11-08,764504178725,20,2295.0,1,2295.0,2295.0
SO69288,2013-10-27,2013-11-03,2013-11-08,798863917065,22,2295.0,1,2295.0,2295.0
SO69289,2013-10-27,2013-11-03,2013-11-08,1279900254254,20,2295.0,1,2295.0,2295.0
